radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
-1.244390176,-0.841576007,-1.253922267,-1.037153878,-0.425926238,-1.087823973,-0.975533146,-0.898108012,0.982631525,0.045661982,-0.493205107,0.348313483,-0.551997781,-0.526413492,2.251117634,-0.826892481,-0.78005265,-0.376666072,-0.309966563,0.176146498,-1.141923017,-0.780511246,-1.165721699,-0.922765743,0.627677665,-1.020520065,-1.110889311,-0.958679123,-0.096586646,-0.121576032
1.079073659,1.206767805,0.956046946,0.977542155,-0.555333478,-0.645127911,-0.399013951,-0.038119521,-0.998087916,-1.090256983,0.05779736,0.391819456,-0.049983431,0.120307759,-0.531879889,-0.769935268,-0.519236899,-0.530629783,-0.768450674,-0.39451091,0.962254859,1.466384482,0.828472653,0.771777421,-0.03804212,-0.468200634,-0.307675037,-0.015307886,-0.641299422,-0.24725935
-0.634864002,-0.448647398,-0.648958628,-0.623132422,1.858609261,-0.610477192,-0.370162903,0.647397226,0.741881096,-0.573286382,0.851125519,1.950783483,0.571228416,0.186914332,2.377678077,-0.591245969,-0.636840851,1.183715616,0.754587573,-0.299653288,-0.800537226,-1.088015441,-0.827354443,-0.716919496,0.154666239,-1.084205229,-0.961817497,-0.382554809,-1.100345204,-1.30753932
-0.793772129,-1.192654231,-0.83044772,-0.733954912,-0.182754393,-1.242521443,-1.095239906,-1.174814528,0.519369336,-0.649769704,-0.604631653,0.114468879,-0.643497933,-0.511025835,0.461286532,-0.92025764,-1.007309865,-1.371595776,0.367476978,-0.819291657,-0.841917322,-1.088015441,-0.889552118,-0.742211185,-0.283307304,-1.149034437,-1.280931838,-1.574509919,-0.230744392,-1.112093456
1.32878643,0.160508196,1.190624683,1.270511353,-0.50698352,-0.861552889,-0.107869248,0.245107135,-0.95431511,-1.818264899,-0.277203486,-0.70489361,-0.248810789,-0.079072314,0.176525536,-0.800647491,-0.187626881,0.459275842,-0.150283442,-0.800773635,0.763630398,-0.224075085,0.646938769,0.624242569,-0.353383071,-0.87878562,-0.24536206,0.225060853,-0.539468844,-1.471425936
-0.152464329,-0.337046373,-0.235772578,-0.234685387,-1.20023659,-1.208438769,-0.863390379,-0.94166152,-0.870417233,-1.076093405,-0.530707893,-0.092184492,-0.585135674,-0.39825629,-1.099070504,-1.128207311,-0.703759156,-1.09429903,-0.859179719,-1.008628982,-0.15914574,0.068786053,-0.248529191,-0.248496339,-1.198672009,-1.131619532,-0.796592241,-0.954723688,-0.914463989,-1.180194989
-0.078685556,-0.955502053,-0.122599108,-0.191777192,-0.085343448,-0.519968759,-0.552049943,-0.304337115,1.088415805,-0.604446254,-0.567128868,-0.539027089,-0.512430147,-0.460026743,-0.934541929,-0.562208958,-0.573897891,-0.221405826,-0.636591127,-0.832140896,-0.266733989,-0.640588703,-0.264599404,-0.369861319,-0.607407726,-0.520318233,-0.606777327,-0.223272486,0.08767821,-0.820862509
1.42810401,1.699672332,1.408740826,1.372809036,0.401000243,0.775551541,1.29579694,1.229828748,0.329687179,-0.084642937,0.83273473,-0.391288056,0.719607041,0.644367399,0.116908907,-0.055178074,0.264568598,0.183761834,-0.749095144,-0.131857335,1.541576201,1.663252247,1.563536084,1.481349808,2.007294325,0.825205628,1.453385559,1.10438447,0.577434801,0.733845667
-0.677428679,-1.22520453,-0.729620446,-0.646717721,-1.296225476,-1.153906491,-0.832281423,-0.548649099,1.055586201,-0.236193223,0.565166778,0.092715892,0.420871408,-0.055111534,0.330729444,-0.61749096,-0.555015002,1.079992696,1.048549681,-0.676438345,-0.61225779,-1.206786902,-0.671413861,-0.609254181,-1.259988305,-1.075815566,-0.981853515,-0.482353475,0.323666535,-0.944884813
1.496207493,-0.257995647,1.449894815,1.392700252,0.521875137,0.754723241,0.925750894,1.178286136,0.296857575,-0.549208299,0.237017403,-0.401983274,0.018270737,0.28187816,-0.461938592,-0.194779088,-0.043189351,0.517619985,-0.521667669,-0.691555098,1.556059234,0.483672665,1.343314651,1.312738548,0.851044172,0.766732224,0.764108167,1.682486502,1.114065786,-0.336400381
0.599511631,-0.120819387,0.692661416,0.426839629,0.728073486,1.436376716,1.329665561,1.072108354,0.234846101,0.572547088,-0.425051006,-0.543015136,-0.198856652,-0.269219793,-0.825300284,0.521094914,0.226140264,0.0476255,-0.805952013,0.108121111,0.471900722,-0.095541586,0.584443498,0.264187274,0.180944651,1.374982736,1.104432888,0.891399511,-0.211348091,1.237686279
-0.351099488,-0.834600943,-0.324665194,-0.392962636,-1.292670332,-0.161721988,0.284755879,-0.387063009,-1.384747696,-0.488304913,-0.410626858,0.312058505,-0.256724316,-0.374735157,-0.207485491,0.789128861,1.569475551,0.96330441,-0.213188914,-0.037377632,-0.490186507,-0.974124999,-0.450597236,-0.500535046,-1.450068823,-0.143419013,0.298198831,-0.196345101,-1.457560407,-0.701823243
-0.439066487,-0.206845177,-0.499569647,-0.471390859,-0.883828779,-1.177385666,-1.090561019,-1.185354992,-0.418098245,-0.601613538,-0.480583978,0.2413613,-0.566341048,-0.393200346,-0.219142374,-0.975539642,-0.994953168,-1.437881205,0.625147468,-0.672659157,-0.572946699,-0.422569856,-0.64582056,-0.555860615,-1.251228834,-1.195050463,-1.277940816,-1.610078407,-0.639683064,-1.087178261
-0.620675776,0.341859862,-0.580231466,-0.60778777,-0.733090675,-0.061367448,-0.28925453,-0.28372007,-0.815701227,0.688688429,-0.472290092,0.313871254,0.164176386,-0.405070824,-0.107236298,1.45642171,0.396748815,0.73478985,-0.220447238,1.594853723,-0.626740823,0.262399805,-0.448216463,-0.587475227,-0.909609471,0.171828902,-0.171065818,0.013597215,-0.704337399,0.878353798
-0.351099488,-1.434456452,-0.41479243,-0.394951757,-1.906288177,-1.269598234,-0.830399833,-0.958928295,-1.731282405,-0.989695579,-0.90862058,-1.355670454,-0.866065872,-0.607968076,-0.769347246,-0.671656153,-0.509298536,-0.954759288,-0.526506552,-0.647716515,-0.548118641,-1.649332622,-0.591062798,-0.533203477,-1.585840621,-0.887048166,-0.736196587,-0.927187775,-0.956489307,-0.819201496
-0.813635645,0.155858154,-0.751020521,-0.741058918,-1.149042517,0.260524471,0.049431681,0.179390304,2.857566687,-0.066230285,0.293632185,1.247436922,0.005411256,-0.124355991,2.897241999,3.190824713,1.626455494,3.73951321,1.649780824,1.028731341,-0.912263485,-0.54459533,-0.86276843,-0.778041078,-1.295026188,-0.444684157,-0.563637574,-0.326570191,0.08767821,-0.767156421
-0.782421549,-0.092919131,-0.814809204,-0.735659873,-0.656299566,-1.027421902,-0.812963765,-0.700699806,0.734585628,-0.459977757,-0.503302011,1.372516594,-0.451100315,-0.502232888,-0.167519036,-0.643735951,-0.600731468,-0.30341176,1.647361383,-0.327619281,-0.808813245,0.075294078,-0.832413584,-0.739927908,-0.90085,-0.999037445,-0.943794666,-0.799853196,0.591982027,-0.775461486
0.080222572,0.102382663,0.167124975,-0.011051286,-0.625014299,1.197798,0.594591043,0.44071135,-0.356086771,1.292056856,1.716213816,1.002715825,0.738896262,0.808355861,0.240138811,4.518709562,2.242965227,2.579113034,2.446986705,7.205058508,-0.10328261,-0.577135456,-0.165499759,-0.198966781,-1.425104331,-0.04490404,-0.240568754,-0.190259817,-1.016294568,0.223914673
0.236293054,-0.044093683,0.208278964,0.092098878,-0.457922534,-0.115710378,-0.36878307,-0.018791042,0.245789302,-0.605862612,-0.423608592,-0.487363746,-0.343773109,-0.340003016,-0.569181914,-0.241685029,-0.54772687,0.011970746,-0.643849451,-0.370324106,-0.00397038,0.08342911,0.054721673,-0.124321171,-0.046801591,0.309749864,-0.439970281,0.521718475,0.098992719,0.042864255
-0.334073618,-0.760200259,-0.363349944,-0.401203282,0.294345925,-0.471684971,-0.341813613,-0.39221727,-0.29772303,0.269446516,-0.705961296,-0.821634637,-0.808692803,-0.498276062,0.560869617,-0.304226283,-0.283035158,-0.077166139,0.690472381,0.351878746,-0.523290583,-0.935076847,-0.549101687,-0.518449992,0.697753432,-0.301678551,-0.230502812,-0.137013577,0.774630524,0.65854641
-0.646214582,-0.425397184,-0.676120261,-0.631373069,-0.898760383,-0.907375151,-0.776711796,-0.673124508,0.231198367,-0.799903632,-0.714615785,0.038333426,-0.807209017,-0.581589235,0.184518827,-0.585103524,-0.588805434,-0.521554027,-0.317224886,-0.759958403,-0.663982909,0.011840832,-0.68182974,-0.637180421,0.198463593,-0.498708497,-0.67388361,-0.353041178,0.323666535,-0.768263763
-0.399339456,-1.281005042,-0.419319369,-0.462581892,0.022021899,-0.386478286,-0.952326869,-0.764870359,-0.633314538,-0.254605874,-0.80945456,-0.949433433,-0.754781902,-0.592580418,-0.325386535,-0.763792823,-0.839119649,-0.618794266,-0.822888101,-0.908102578,-0.572946699,-1.333693395,-0.557136794,-0.574126835,-0.112497623,-0.680484512,-1.05384897,-0.7785547,-0.859507804,-0.815325799
-0.101386717,-1.399581131,-0.160872317,-0.205132723,-0.311450603,-0.79774255,-0.98055072,-0.76667435,-0.801110292,-0.520881143,-0.670982736,-0.946714309,-0.686033139,-0.496737296,-0.89690685,-0.967442783,-0.915048736,-0.805009322,0.120693974,-0.753155864,-0.330873138,-1.423178743,-0.389589947,-0.385492988,-0.673103757,-0.934716701,-1.125796492,-0.860858174,-0.125681097,-0.886195687
-0.912953225,-1.613483096,-0.939505791,-0.827443628,-0.79495018,-1.081764831,-0.958849714,-0.907901109,-1.322736222,-0.352334563,-0.82892716,-0.344156585,-0.790887368,-0.64292004,-1.186663653,-0.740898257,-0.701440205,-0.389469371,1.072744093,-0.138659874,-1.01364472,-1.766477077,-1.036862401,-0.857780153,-1.718984578,-1.138992265,-1.166443726,-1.257618726,-1.2248048,-0.969800008
-0.671753388,-0.267295732,-0.698343415,-0.635919632,0.236041564,-0.855872444,-0.777088114,-0.354848876,-0.70262148,0.010253037,0.86482846,1.609986696,0.62909608,0.192849571,-0.481255712,-0.861513533,-0.635184457,0.409035052,-0.579734259,-0.391865479,-0.601912766,-0.37213266,-0.65951,-0.574302472,-0.817635027,-1.109247099,-1.011332347,-0.654262763,-1.491503933,-0.819201496
0.037657895,-0.260320668,-0.030825712,-0.061915967,-2.175768089,-0.987280086,-0.803430375,-0.906612543,-0.644257739,-0.98261379,-0.631676932,-0.99312068,-0.596016773,-0.43474702,-1.289577276,-0.653787224,-0.699121254,-1.062047685,-1.150722386,-0.694578448,-0.010177395,-0.067882478,-0.043485182,-0.106933135,-1.660734097,-0.238756084,-0.554530292,-0.597973881,-0.427940115,-0.397857863
-1.02645903,0.883589837,-1.033748426,-0.911270896,0.365448804,-0.688677994,-0.800921588,-0.777498299,-0.425393713,0.391253288,-0.426854025,-0.133877716,-0.28541085,-0.43474702,1.042132353,-0.616932556,-0.44006128,0.114072996,1.705427972,-0.689287585,-1.104680931,-0.237091135,-1.105904796,-0.909592988,-0.791356614,-1.068569949,-1.105377009,-1.268115842,-1.089030695,-0.895608094
1.53309688,-0.09059411,1.544548989,1.597295618,1.325337669,1.133419616,1.642009512,1.476202437,-0.071563536,0.385587857,2.545241743,-0.101248237,2.161847283,2.036950379,-0.328050965,0.365858586,0.811178517,0.896856914,-0.20593059,0.374931794,1.99882626,0.091564141,1.899820163,2.059194647,0.750310257,0.999990258,1.629299886,1.268687153,0.108690869,0.849562906
-0.473118229,0.139583004,-0.474877254,-0.52168722,-0.842589109,-0.055687002,-0.25714206,-0.46205751,-0.111688608,-0.04356856,-0.147746754,-0.32059085,-0.141978178,-0.264163848,-0.170183466,0.458553659,0.504414405,0.362035604,0.829590251,0.323534835,-0.581222718,-0.424196862,-0.569338251,-0.578342117,-1.198672009,-0.244476308,-0.392037221,-0.583521331,-0.348738554,-0.349134814
1.692005007,1.062616481,1.758549733,1.682543687,0.827617517,1.504542064,1.749887342,2.038016914,1.5954508,1.68438797,2.404606296,0.953771605,2.442282885,1.98858917,0.307415678,1.21965839,1.477380061,1.225853053,0.824751368,0.80613716,1.533300182,0.610579158,1.533776431,1.432171524,0.102109414,0.539194415,1.059375812,1.181971848,0.635623703,0.594874245
-1.03213432,-0.158019729,-1.033336886,-0.910986735,0.742294062,-0.711210428,-0.825758577,-0.80198104,-1.202361007,0.453573032,-0.925568954,0.627476809,-0.905633505,-0.665122231,0.610827687,-0.899931732,-0.457619053,-0.420910381,-0.318434607,-0.180608862,-1.077783868,-0.185026933,-1.086263425,-0.887287124,0.391171952,-0.952512955,-0.900942511,-0.750410259,-1.111659713,-0.305948476
-0.756882742,-0.26264569,-0.756370539,-0.715484497,-0.556755536,-0.51883267,-0.694423591,-0.873625271,-1.461350105,-0.052066707,-0.279006504,-0.286148621,-0.193416102,-0.382648809,-0.129550903,0.05817795,-0.320800934,-0.646507733,-0.193833384,-0.145084494,-0.742605092,-0.661739785,-0.731230764,-0.686358705,-0.786976879,-0.479005503,-0.717023363,-0.905432883,-1.119741504,-0.418897361
-0.717155711,1.209092827,-0.730031986,-0.675417904,-1.537264236,-0.898665134,-0.866275483,-0.92233304,0.450062394,-0.569037308,-0.555228945,1.031719807,-0.447638147,-0.486405584,-0.306069415,-0.117719328,-0.527850146,-0.777619988,1.378803407,-0.59858707,-0.792261207,0.966893542,-0.769918313,-0.70971839,-1.616936742,-0.751033945,-0.957695254,-1.01101257,0.554805784,-0.913325566
-0.263132489,-0.806700686,-0.325076734,-0.334141468,-0.799927382,-0.981410292,-1.095566049,-1.176670062,-0.655200941,-0.546375583,-0.774836604,-1.166238198,-0.822046879,-0.545977799,-1.135373368,-0.983748181,-1.019202772,-1.525073285,-0.859179719,-0.457245434,-0.384667262,-0.850472518,-0.454168394,-0.427997076,-0.857052645,-0.760567652,-1.250997643,-1.363198413,-0.403694739,-0.005305122
-1.454943445,-1.136853718,-1.465453771,-1.161047738,-1.870736738,-1.385668673,-1.067718516,-1.171232316,-0.086154471,0.783584402,-0.831451386,0.1597876,-0.851722605,-0.6715191,0.115909745,-1.15004091,-0.93462731,-1.349068454,0.782411147,-0.620506361,-1.359375421,-0.912298758,-1.379693604,-1.045184543,-1.478537103,-1.283523265,-1.234125206,-1.532217191,0.145867112,-0.326987974
-0.178003135,-1.529782327,-0.258407272,-0.252019161,-1.606945057,-1.291373275,-1.079296566,-1.146826889,-1.629145859,-1.3381196,-0.651870739,-0.96157885,-0.671195277,-0.438484022,-1.233291184,-1.213531451,-0.989321429,-1.386343879,-0.694657716,-0.842344704,-0.268802994,-1.421551737,-0.350604801,-0.319453578,-1.845558932,-1.245134204,-1.238582981,-1.407316726,-1.02437636,-1.21950563
-0.305697166,-1.267054914,-0.381046159,-0.353180203,-0.912980959,-1.268462144,-1.056704942,-1.033175429,-1.308145287,-1.078926121,-0.027665719,-0.703987236,-0.147913323,-0.161066545,-0.963517609,-1.159645459,-0.962786002,-1.130439985,-0.764821512,-0.575156103,-0.318459109,-1.346709446,-0.395839474,-0.365646038,-1.347583014,-1.244435066,-1.217252769,-1.206198072,-1.282993701,-1.004681281
-0.688779259,-0.041768661,-0.725916587,-0.671155501,-0.584485658,-0.981031596,-0.915322264,-0.964855696,0.453710128,-0.214947855,-0.883738924,0.386381209,-0.869033444,-0.63874339,-0.325386535,-0.914003514,-0.711378567,-0.673897067,0.356589493,-0.806442417,-0.757088125,0.142001337,-0.78390535,-0.698126366,-0.44097778,-0.925182994,-0.925292505,-0.870138233,0.947580872,-0.795393642
0.136975474,-0.836925964,0.029259112,0.028446986,-1.43487609,-1.310118746,-0.932382014,-0.776982873,-0.655200941,-1.451428225,-0.321557742,-0.55352908,-0.451100315,-0.251414075,-0.669431107,-1.086494528,-0.880165085,-0.886853189,-0.677721628,-1.096003812,0.03947872,-0.638961697,-0.105980453,-0.069873785,-1.369481691,-1.165623087,-1.07719237,-0.859184721,-0.599274104,-1.494680119
-0.387988875,-1.376330918,-0.398330834,-0.428482664,-0.598706234,-0.47073823,-0.60561254,-0.604057408,-0.768280688,-0.197951562,-0.283694353,-1.01052307,-0.257218911,-0.333188482,-0.182173403,0.122952821,-0.017349609,-0.179268389,-0.391017844,0.225653862,-0.430185368,-1.509410078,-0.452978008,-0.459787324,-0.567990107,-0.212697284,-0.456746851,-0.463945489,-0.544317919,-0.078389694
-0.734181581,-1.992461576,-0.750608981,-0.698434883,-0.738778906,-0.845458293,-0.942417161,-1.031165267,0.077993549,-0.254605874,-0.987953396,-1.552897531,-0.870022635,-0.679234911,-0.9715109,-0.674448174,-0.724298438,-1.155398313,-0.02689194,-0.696468042,-0.812951255,-2.083743309,-0.774679857,-0.724998786,-1.014723121,-0.58260512,-0.905687884,-1.026225781,0.790794108,-0.531846245
-1.569300544,-0.16034475,-1.558873326,-1.232371956,0.784955789,-0.868558772,-1.113892736,-1.260710292,1.281745695,1.528588611,-0.246552171,2.828153936,-0.318548743,-0.495198531,4.565841519,-0.639268718,-1.056571013,-1.911765299,4.949898645,1.143240741,-1.513930079,-0.52669826,-1.50617213,-1.124923618,0.102109414,-1.122403615,-1.304682669,-1.743528697,0.389937228,-0.154242621
-0.464605294,-0.567223487,-0.5259082,-0.492418716,-0.799927382,-1.249716674,-1.05778372,-1.095181192,-2.176305926,-0.85939066,-0.842269497,-0.909552958,-0.89969836,-0.607748252,-0.703735648,-1.254518309,-0.969775984,-1.362357954,-0.799903409,-0.926242681,-0.606050775,-0.970870986,-0.677960985,-0.590812324,-0.962166296,-1.30125596,-1.211788401,-1.319992893,-1.590101795,-1.229471708
-0.552572293,-1.211254402,-0.605746939,-0.549819083,-1.352396751,-1.367491247,-0.97302436,-1.130539424,-0.505643856,-0.893383247,-0.699109825,-1.118925452,-0.706311551,-0.538943442,-0.565518322,-1.100677991,-0.684544989,-1.093164561,-0.093426574,-1.07506711,-0.70743201,-1.498021034,-0.763668786,-0.645435347,-1.413279045,-1.27716746,-1.107390197,-1.461780023,-0.982351042,-1.305324636
1.161365367,-0.097569174,1.100085908,1.05739118,0.078193173,0.139341631,0.303571779,0.788108559,-0.01684753,-0.87213788,-0.003865875,-1.208293971,-0.157805232,0.188233274,-0.739372404,-0.496317279,-0.25885181,-0.059338762,-0.942650441,-0.507886554,1.1526033,-0.110184642,1.001078641,1.061578025,0.483146396,0.140049878,0.542178103,0.958337641,-0.143461039,-0.108841599
-1.443025336,-0.09059411,-1.312772471,-1.166162622,0.236041564,1.758268635,1.363534182,0.004145421,1.890917236,3.488827823,0.216823595,1.258313415,0.44659037,-0.354731202,0.933889869,2.257173129,2.345661636,2.183669399,1.738090428,1.542700927,-1.284684348,-0.370505654,-1.149949083,-1.024810683,-0.449737251,0.766096644,0.904552031,-0.001615996,0.37862272,1.193392599
-0.481631164,-0.532348167,-0.550189054,-0.504637606,-1.478248846,-1.321668985,-0.945553145,-0.822855798,-1.238838345,-1.018022735,-0.09870465,1.782197839,-0.187480957,-0.201733925,0.105252024,-0.820191633,-0.726650517,-0.096614187,1.667926633,-0.31514796,-0.697086986,-0.88952067,-0.758907241,-0.640517519,-2.114474687,-1.316573449,-1.197456416,-1.312690551,-1.615963529,-1.363460091
-1.100237803,-0.722999918,-1.047329242,-0.939686919,0.692522047,0.12798074,-0.270187751,-0.238877997,-0.250302491,1.415279986,-0.135125625,0.460703913,-0.62767088,-0.388144401,1.148709568,0.958883695,0.269869058,0.590550163,0.804186118,1.43650574,-1.032265763,-0.824440417,-1.063348492,-0.860941614,0.342994862,-0.116089053,-0.394913205,-0.261153382,-0.47319815,0.723879589
1.711868523,0.086107513,1.610395372,1.759266949,-1.149042517,-0.354099746,0.334931614,0.730380832,0.424528257,-1.676629117,0.675511513,-0.961760125,0.495555316,0.75867571,-0.834292736,-0.654345628,-0.180338749,0.109210984,0.167873078,-0.833652572,1.405021884,-0.430704888,1.277843414,1.363673199,-1.181153067,-0.639171782,-0.055547146,0.424353922,0.249314049,-1.36290642
-0.359612424,-1.387956025,-0.37651922,-0.426493543,1.211573063,-0.302975736,-0.637223253,-0.384485878,-0.979849247,0.277944663,-0.663410058,-0.316965352,-0.619262758,-0.522456666,-0.37667682,-0.296967031,-0.426478852,-0.273267286,-1.030960046,-0.259971813,-0.46122044,-0.74797112,-0.430360671,-0.493685213,0.978056499,-0.198078934,-0.446201578,0.013597215,-0.838495145,0.087711607
1.762946136,0.516236463,1.807934519,1.730850926,1.467543427,1.574600893,2.103626274,2.615294175,2.762725608,0.552718079,0.595096886,-0.351407581,0.566777057,0.631397802,-0.518224683,-0.065229347,0.000208164,0.306932802,0.863462428,-0.170027135,1.868478958,1.005941693,1.899820163,1.857212409,1.175144594,1.238968515,1.256860016,2.341218554,4.29505909,1.021754588
-0.546897003,-0.948526989,-0.574469908,-0.559764691,-0.684740718,-0.736393737,-0.863766697,-0.824659789,-0.633314538,-0.213531498,-0.532510912,-0.742417512,-0.448627338,-0.46881969,-0.545535095,-0.630892657,-0.708397059,-1.078416458,-0.872486646,-0.653763216,-0.521221579,-0.69916093,-0.480654485,-0.522489637,-0.296446511,-0.390659817,-0.745303868,-0.898282674,-0.387531155,-0.240061627
-0.413527681,-0.462597526,-0.441130983,-0.468833417,0.457882546,-0.524513115,-0.713364931,-0.717708868,-0.381620907,-0.41890338,-0.703797673,-0.482831874,-0.643003338,-0.499595004,-0.077261457,-0.89144399,-0.616301569,-0.862543129,0.003351075,-0.759958403,-0.529497598,-0.744717107,-0.552375249,-0.537770032,0.264159624,-0.845735435,-0.815765465,-0.891284596,-0.343889479,-0.834150613
-0.004906782,-1.490256964,-0.079798959,-0.109086565,-0.232526408,-0.970996142,-0.892492305,-0.556380491,-1.599963989,-0.821148999,-0.533953326,-0.246268146,-0.646960101,-0.360886265,-0.116228751,-0.790596218,-0.867178958,-0.837746869,-0.772079835,-0.498438584,-0.152938725,-1.249089067,-0.263706614,-0.229527572,-0.186953125,-0.911200224,-1.050301924,-0.847470548,-1.29430821,-0.726184767
-0.59513697,-0.316121181,-0.653485567,-0.593579758,-1.388659219,-1.238734479,-1.094499814,-1.116597147,-1.567134385,-0.297096609,-0.619055802,-0.556792028,-0.69246288,-0.513663719,-0.770013353,-1.038136736,-1.017347611,-1.271438331,-0.711593805,-0.770918049,-0.661913905,-0.557611381,-0.729742781,-0.627344764,-1.36072222,-1.146364999,-1.267620828,-1.318167307,-1.179546765,-0.751653633
0.608024567,0.330234755,0.614468837,0.451277409,1.460433139,0.52182497,0.740100674,0.926758186,0.497482933,-0.003910542,0.116575764,0.027456933,0.199787256,0.089532444,-0.114563482,-0.259553959,0.019422331,0.344208227,-0.626913362,-0.380149996,0.622938072,0.765144758,0.670746492,0.42226033,1.166385123,0.256996685,0.419469471,0.664722662,0.326899251,-0.107734257
0.605186921,0.602262253,0.63916123,0.488502399,1.431991988,0.453659622,1.142760948,0.796097664,0.209311965,0.357260701,0.596539301,0.435325429,0.046957272,0.382117755,1.172023334,0.67465603,0.877765544,0.010350075,2.380452072,0.904018132,0.302242329,-0.07601751,0.191616078,0.166181979,0.448108512,-0.271170688,0.298198831,-0.150705467,-0.266304276,-0.244490995
0.539921083,-0.878776348,0.569199449,0.393024562,-0.103119168,0.620286027,0.396396889,0.553847384,-0.108040874,-0.430234243,-0.245470359,-0.850638619,-0.117248408,-0.155351129,-0.400323639,0.389311556,0.174129502,0.452793159,-0.710384084,-0.25468095,0.515349823,-0.601540551,0.5070684,0.332685598,0.487526131,1.230070389,1.070879746,1.270208474,0.191125147,0.403857749
-0.325560682,0.014031851,-0.306557439,-0.400350802,-0.040548635,0.154489486,-0.222395363,-0.500456756,-0.184643283,0.368591563,-0.493205107,-1.179108714,-0.198362056,-0.432768607,-0.437625665,0.394895597,0.398736487,-0.321725338,0.842897178,0.293679249,-0.382598257,-0.60642157,-0.239601295,-0.432563631,-0.156294977,0.45148431,0.343735238,-0.243810321,1.123763936,0.427111931
-0.824986226,0.13260794,-0.824274621,-0.760381813,0.642750032,-0.692086261,-1.051097803,-1.065286476,0.468301063,-0.356583637,-0.387908824,1.358014603,-0.448627338,-0.455410445,1.948038679,-0.806231531,-0.947348413,-1.106778194,2.647800326,-0.692310935,-0.887435427,0.016721851,-0.903241559,-0.780675629,0.439349042,-1.001516209,-1.240692035,-1.435917563,0.632390986,-1.0367942
-0.81647329,-1.048502907,-0.847320855,-0.752709487,-0.945688283,-1.131563405,-1.101678707,-1.18491688,-0.140870478,-0.281516673,-0.68793111,-0.400170525,-0.661303368,-0.555430217,-0.474261582,-1.02490256,-1.024314403,-1.435126065,-0.428519183,-0.666990375,-0.726053053,-0.588524501,-0.749384152,-0.68126524,-0.690622699,-0.993571453,-1.278233207,-1.489924464,-0.138611964,-0.540704981
-0.518520551,-0.062693853,-0.579819926,-0.541294276,-0.940711082,-1.180036541,-1.016601986,-1.040752193,-0.994440182,-0.474141335,-0.797554638,0.571281594,-0.824519856,-0.59565795,0.279772213,-0.95186331,-0.824543385,-0.85476391,-0.139395957,-0.594429963,-0.60398177,0.452759544,-0.676473002,-0.590636688,-0.445357515,-1.040731524,-1.131212928,-1.137586488,-0.560481503,-0.657529563
0.832198532,0.397660374,0.816123383,0.74936149,1.104918745,0.023839236,0.777732476,1.299411275,-0.308666232,-0.295680251,1.481821406,1.653492669,1.587622001,1.029498477,-0.195162501,-0.419257519,0.43484587,0.914684291,-0.272465224,-0.023394636,0.976737892,1.215825509,1.069525843,0.845544848,0.548842427,-0.311212258,0.574293253,1.035925019,-0.448952774,-0.44049053
-0.322723037,-1.176379081,-0.324665194,-0.399498321,-0.123739003,-0.088822935,-0.645000492,-0.720028286,-0.582246265,1.357209316,-0.806930334,-1.043515099,-0.961572247,-0.56993858,-0.602820348,-0.135588258,-0.025300299,-0.726244729,-0.50231214,0.720349589,-0.527428593,-1.426432756,-0.591657991,-0.534959845,-0.795736349,-0.360787535,-0.60965331,-0.853555832,-0.757677226,0.938703938
1.31743585,0.497636293,1.272932662,1.24209533,-0.369754964,0.678983966,0.215764243,0.308762261,0.515721602,-0.278683957,0.854731556,0.567656096,0.743347621,1.053239434,0.168865299,0.753391002,0.240053971,1.031372576,0.137630063,0.245683559,1.711234594,1.41432028,1.602223633,1.743048535,0.763449463,1.451887974,0.916535296,1.37213699,1.257921682,0.816896317
-1.156990706,-0.409122035,-1.134164159,-0.97776439,0.308566501,-0.588512803,-0.798914559,-0.803269605,0.285914374,0.07257278,-0.516644348,1.446839298,-0.538149109,-0.516301603,0.253794017,-0.613582131,-0.496709944,-0.608259906,0.055369061,-0.384307103,-1.05709382,0.189184521,-1.049956648,-0.872182365,0.342994862,-0.724975145,-0.798988894,-0.754822091,-0.010919651,-0.404501915
2.662479643,1.157942357,2.59809111,3.103344838,0.74940435,0.453659622,1.781247177,2.373043896,-0.053324867,-1.095922415,2.17742596,-0.529963344,1.778535833,2.720602007,-0.24945027,-0.322095213,0.13006943,0.196727199,-0.695867437,-0.255814706,2.979534533,0.822089979,2.831297304,3.557375948,0.837904966,0.086025538,1.005211455,1.434511157,-0.497443526,-0.36353026
0.083060217,-0.639299149,0.089755476,-0.038898989,0.081748317,0.180998232,-0.109499959,-0.172388027,0.366164517,0.187297763,-0.202197914,-0.808945395,-0.093507827,-0.180191205,-0.82063753,0.282097977,0.215539345,0.102728302,-0.219237517,-0.159445409,0.082927821,-0.678009848,0.123168876,-0.032463162,-0.130016564,0.526482805,0.495203705,0.40761939,0.246081332,0.204536188
