var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99
0.164668708,1.287295641,-0.039792576,-0.139363416,0.646503156,0.185050142,-0.402173211,0.461176318,-0.61723889,-0.653853053,-0.516620302,1.402736132,-3.223235353,0.356167447,0.081640239,-1.636374687,0.315589003,0.499402123,0.594018112,-2.669138933,1.309654347,-0.705459832,0.72876191,0.706289187,-0.958650054,0.726328054,-0.476200153,-2.023853467,1.134703694,-0.771184759,-0.834475253,-0.497956752,0.212813833,-0.696597522,-0.454846791,-0.838933388,1.798506886,-0.597603959,0.048381888,-0.095077291,0.234364933,-0.607423058,-0.209294289,0.363839708,-0.864674162,1.071898972,1.261082487,0.567311783,0.051559971,-3.003626608,0.466028238,-0.47331995,-0.327953771,-1.916679372,0.532328219,-1.55612637,0.159748081,0.978276365,-0.374677929,1.127890498,-0.809074564,0.530360315,-1.250216017,1.029551785,0.804010864,0.501398185,-0.408397249,-1.335220221,-0.328754332,1.148147092,0.143994065,-1.543869943,-1.106387846,1.15260002,0.557052603,-1.241063036,-1.826587584,-0.630390083,-1.940618426,-0.115106979,2.48996329,-1.633815028,-0.147335134,1.225931213,0.669011441,-0.180944094,-0.058749491,-1.154828884,-0.360455372,0.239281422,1.151602772,-0.591451942,-0.1887154,-0.921462803,0.235959452,0.73308895,0.587196072,-1.147762235,0.185172941,-0.642244096
-0.080652807,0.53747642,-1.298856989,-0.683987282,-0.095113168,1.970489231,-0.135023116,1.028021206,0.075546241,-0.526206056,-0.259123066,-0.166495185,0.664427758,1.319547111,0.405001116,1.256722123,-0.910159245,-0.391179661,-0.737868417,0.360265727,-0.412343186,0.688851744,-0.891768572,0.016891438,0.606683993,-2.085895719,2.096645441,-0.258324212,-2.008343306,0.13281913,0.070443286,-0.178285182,1.011566636,0.996720101,-0.103177867,-1.620768993,-0.234387901,0.44052608,0.244314324,-0.405645867,-0.579593502,-0.972726947,-0.400886476,-0.855245497,0.884385765,-0.917384031,0.130028227,0.023798732,0.913052663,1.116724065,0.740497319,0.286459298,-1.109788451,-1.085729081,-0.764682752,0.790727937,0.114344542,0.941882208,1.134867677,-0.741227033,-0.016995236,-0.03921919,-0.31363326,-0.459406862,1.099503081,0.073569887,-0.029371392,-0.77530509,0.721462714,-1.060191153,0.465260735,0.496599345,-0.445541836,0.221897392,0.252272093,-0.033072285,-0.03506204,0.100907736,0.096632397,0.109608337,-1.050888482,-0.165547298,0.307731562,0.064774846,0.865987223,0.61569469,-0.810122296,-0.168628375,-0.406542527,-0.011348633,0.00281019,0.595684982,0.192602228,1.242146085,0.251939866,-0.866937547,-0.569513476,0.631718524,-1.657143176,-1.2837597
0.706738686,0.291219852,0.482187909,-0.061069613,1.88527029,-1.381932354,0.109784977,0.011827319,0.8521791,-0.886764213,-1.629552082,0.168953258,0.336701588,1.432699134,-1.214782131,1.224054241,2.294540958,-0.354305789,-1.312246813,-0.376507391,-0.04010405,0.531145868,-0.551539927,1.510331241,-1.196755898,-1.749454297,1.055119712,-2.224517762,-0.215797978,3.000000507,0.024086335,-1.212306759,-0.153407219,-0.007420312,1.000263742,1.503399984,-0.231653193,1.021704406,0.069472015,-1.427522544,0.002803682,-0.61151072,0.896250176,-0.045530263,-1.260559888,-1.515607877,-0.022380006,-2.411844383,-0.526881195,0.249890821,-1.030493132,0.940886517,1.072539356,-1.033406113,-0.234320112,1.049646519,0.039195774,-1.346016938,-0.040385239,-0.863437854,1.077105456,0.535466267,-0.300182923,0.184289562,-1.286212546,-0.754320914,1.406920972,0.024816187,0.972597182,0.231272285,1.314912546,-1.9908102,-0.237421274,1.542222215,1.029244313,1.346912812,-0.054911882,-0.536760269,-1.093136716,-1.093825745,0.852169079,0.510708766,-0.026798933,0.45758443,0.08515911,0.970202018,1.081742101,-1.065073713,0.210665354,-1.694950267,0.143807356,0.588728703,-1.355925304,-0.392659151,0.015997514,0.188109893,-0.370553959,-1.149869832,-0.024969128,-1.577726472
-0.074322462,0.156151439,0.69327598,-0.973684823,1.793194389,0.329785879,0.676875705,-0.678626363,1.326445759,-0.299371509,0.220843,-0.955176466,-0.962514812,0.644101609,-0.393230592,-0.802075042,-0.600858839,0.72265316,-0.641302695,-0.08103029,-0.039083253,-1.826234015,-1.432881986,0.306506576,-0.818823412,1.135162516,0.911549006,0.731274952,1.776576708,-0.100833741,0.697651875,-0.678444998,2.634925061,-0.251680301,-0.38102462,-0.089662286,-0.578659535,-1.456500796,-0.377067083,1.04016461,1.283779085,2.385499449,1.660336783,-1.188162781,-0.430943136,-0.039551109,-0.091081676,0.038788883,2.35110892,-1.076187097,-0.683480006,1.60427679,-0.688197893,0.381034035,1.056320695,0.507653116,0.233591593,1.012601171,-0.809187805,-0.520255048,0.494980273,-1.948671698,1.358579148,0.337603919,0.1121301,-1.655148619,-1.241490686,-0.397625392,0.851740549,-2.178767691,0.794946659,-0.347814513,-0.270088024,0.15816671,0.33662199,-0.713662438,0.581290575,-2.434460598,-0.500095299,0.206783814,-0.295098026,-1.867513254,0.805284853,-1.221650477,-0.116920856,0.131747607,0.113694568,1.162848403,-0.134251773,0.425405804,-0.052056164,0.597067503,1.455652344,0.157240853,0.803220973,1.398671802,1.354381906,-0.360429041,1.11580229,0.246367442
1.916314732,0.009721284,0.418923987,1.367923044,-0.127719222,-0.565367378,0.819044492,0.025189289,0.220341178,-0.877172024,-1.605749136,0.250761597,0.970707436,-0.255315597,1.474972628,-0.650853767,-0.996633453,-0.043701705,-0.087394498,0.825484914,-0.827539831,1.295334149,2.011454855,-0.064265849,1.170176929,-1.045090752,1.022805388,1.055218372,0.835139286,-0.035415844,-2.974388114,-0.735503443,-0.785026966,1.103302108,0.620998539,0.363435257,0.428537982,0.244436842,0.295550962,-0.051900658,-0.243039299,1.722878185,0.460865207,-0.579773757,-0.305929232,1.038855599,-0.783234638,-1.488394893,-1.402630061,-1.729513993,-1.27477487,-1.27932017,1.261798763,-0.060022563,-0.297481121,-1.55061467,-0.103594622,-1.692617895,-0.272227648,1.944489931,0.625287334,-0.221956246,0.669839346,-0.446761264,-0.80058223,1.771128328,-1.106887823,-0.356079609,0.357699299,-0.988292469,0.65874567,-0.294241106,0.553249009,0.488853641,-0.180008359,1.736505175,-0.718203659,1.471339139,1.171180866,1.888640349,0.221770607,-0.812283189,2.13602142,-0.348194476,-0.834930414,-0.22347492,-0.925601059,0.521989175,-0.717088259,-0.297730411,1.009224121,0.607416181,0.024623221,0.190325601,0.018779216,-0.471051027,-0.079431144,0.518420605,-0.100454539,0.410444877
-0.981810405,0.118348439,-0.382754636,-0.764265593,-1.082225797,-0.623826246,1.058101196,-0.711372998,-0.479310513,-0.499217869,0.277091126,0.477775365,-3.043970482,0.972207342,1.47491153,-1.000160378,-0.917380445,-0.426810513,-0.770002856,0.267821496,-1.996827364,-1.066687154,1.582952135,-0.942330841,1.163887639,0.411527852,-1.937297044,0.648499566,-0.130682361,-0.461584888,0.286002065,0.375643614,0.696490002,-0.857994652,-0.542259788,-0.752899624,-0.584550245,1.240098611,0.735059761,-0.972024314,0.45239298,-0.387756456,-0.685050525,-1.469904903,0.886134457,-1.379836462,-0.055340722,-0.961095326,0.746001741,-0.321087123,-0.098464217,-0.176663822,0.206843054,-0.000664068,0.012410171,-0.564082411,-1.54500482,-1.067070107,0.843318519,-0.33686275,-0.724707736,-1.332402119,-1.647915909,-0.619490736,0.815554806,-0.552208224,0.33185328,-0.588688333,0.685650159,-0.378134532,-1.202441717,-0.256503422,1.638949231,1.686580883,0.555661574,-0.131862348,0.257981336,0.372494813,-0.077963652,0.50553089,0.25580075,-0.331975013,-1.165724683,-0.468032647,0.717548368,-0.059423184,0.404733388,-0.28465418,-1.196023209,-0.248315849,-1.054107137,-1.040702426,1.260551712,-0.396255576,-0.749501905,1.559857598,0.782633675,-0.346606104,0.478905815,-0.218585292
1.128272142,0.399745777,-1.334828019,-0.421610892,3.107700264,0.805661925,2.263275765,1.337015604,0.279293603,0.259650649,-0.066739678,-1.785125453,0.069183112,1.158228121,-0.548281669,0.474800474,0.836719304,-0.886340393,-0.461140337,-1.000447259,-0.874650956,-1.227901459,-0.861159393,1.376269524,-0.997474122,0.175388846,-0.596652514,1.185137774,1.275889967,0.816752842,0.348349531,-0.326753716,-1.41380272,-0.713460372,0.527797888,-0.299708277,0.065046233,0.98362649,0.923581085,-0.444027945,0.501363553,-1.110268665,0.434078641,0.124382908,0.320376826,-0.31404799,2.217025556,-0.916790983,0.938514333,-1.025335507,0.546903463,0.513968406,-0.034414121,-0.51049217,0.190998238,0.273566552,1.842710745,-0.818165386,-0.463463839,0.23152792,-0.309936662,-0.120044474,1.026669677,-2.632433264,-0.606568529,-1.770078728,-1.156819604,2.221697962,0.645548632,0.982431789,-0.064115583,0.77379062,-1.701933809,0.938848671,-0.761682825,-0.530525556,0.460673137,0.372062971,0.050061066,-1.370635275,0.147833889,0.965342599,-0.49694058,1.22880913,-0.891858272,-0.020038094,1.68636059,-0.681797376,1.033991813,1.990341067,0.183227192,-0.5016636,-0.794089986,1.315655097,1.307611217,1.392705476,-0.111394774,1.067083143,-0.019562784,-0.839661721
1.877073335,-0.749699747,0.694652697,1.075289494,-0.555041893,1.116893848,0.713016951,1.668240351,-0.433606011,-1.329219704,-0.496018052,0.222616439,0.110010205,-0.420270028,-1.849596652,0.533843713,1.914588079,0.487898796,0.613780664,0.623757543,0.342193866,0.88067453,0.437034803,-0.334411363,-0.877850046,-0.211952738,0.241762294,-0.290837329,0.294594148,0.405100074,0.885474032,1.180030861,-0.002973435,1.110275198,1.677812572,-1.069324975,-1.065488761,0.036748848,0.969308431,-1.029046372,0.24001405,-0.583599801,0.681471801,-0.798866014,0.695192526,-0.174900288,-0.997014275,0.033037316,-1.923509098,-0.548054229,0.378245773,-1.882531188,-2.593310344,-2.359972672,1.339561342,-0.093066404,-0.495600792,1.019216742,-0.308150522,0.215865035,-0.023419774,-0.464487051,0.282572898,0.784364592,-0.211281293,-0.453041427,-0.361048754,-2.172362116,0.33506258,-1.273156191,0.638095785,-0.07751806,0.034761076,0.602612338,-0.869258043,0.380103386,0.22144053,-0.161620574,-0.991361844,0.665993961,0.748989603,0.10459351,-1.039636382,-0.532455211,-0.110009283,0.686577233,-1.550099892,-0.564567306,-0.502909902,-0.09112599,-1.343218716,-0.203375917,-0.314014828,-1.009186408,-0.113956028,-0.580087596,0.445828037,-0.862018807,0.125511539,-0.76801666
-1.3042381,-0.341649784,0.078046315,-1.751475373,1.480264022,0.227799757,0.343231741,1.307225356,-0.594798307,0.532560206,-0.133829933,-0.182653956,-0.7340736,1.605892528,-0.325552472,0.764832871,-1.785548206,1.203796283,1.062907473,0.138636552,-0.280583614,0.37552759,2.333917756,-1.767006132,0.701961755,-0.895615406,-0.101042234,-0.223500113,-0.436494221,-0.030477055,-1.119501712,0.927600746,-2.082918739,-0.62018309,0.351800797,0.318173065,-0.434367923,-0.261766002,-1.483982412,1.513153806,0.704603111,0.63341034,-1.586685159,-0.601416539,-0.360438923,-1.946699766,0.946689914,1.401389911,2.011095724,-1.039661414,0.155907899,1.276574953,-0.335109864,-0.58236699,-1.752807573,1.196749307,0.021119564,-0.673602265,0.397649998,0.104741752,0.121464566,-0.228734357,1.555841253,-0.077953946,1.515388915,0.599788601,0.285862938,-0.13103217,1.0158245,0.107022729,-0.906080623,-0.954823193,0.329235538,-0.996852334,0.002290363,1.075727834,0.258050202,-0.733769858,1.412876552,0.616737244,1.062033928,-2.315335701,0.374233896,0.776846769,1.584487451,-1.543593456,1.344729361,1.636736723,-2.206471524,0.47712777,0.646205618,-0.308890217,-0.500549716,0.683623911,-0.620558469,-0.259045814,0.779944562,1.785541719,0.594347137,0.135745625
0.503529166,-0.323373519,-1.13110255,0.238407719,-1.603788672,0.125885388,-1.399381304,0.406519707,-0.88973726,-0.493508524,0.235854042,-0.789574201,-0.008080221,-1.52277232,0.674488946,1.839625222,2.703081069,0.114732201,0.795294861,-1.7793945,1.445734508,0.732990149,-0.44388193,1.196252065,-0.335721067,-0.427635369,0.407193516,-1.028624546,0.99086264,-1.043357794,-1.033776649,-1.002214662,0.754159631,-0.536510726,-0.945750792,1.285151625,-0.167106285,1.10841916,-0.339610637,-0.54344296,0.435543117,-0.079997929,-1.20188172,1.752462279,-0.63947065,0.910264669,0.895526895,-1.269326788,-1.003198021,-0.287919582,-0.837157712,1.688630377,-0.283034915,0.878665496,0.551744369,0.270379948,0.081109698,1.314387527,-0.7394846,1.619022431,-1.358332196,0.698495608,-1.346441802,-0.251046743,0.05497555,-0.479899511,-0.211050585,-1.321175995,-0.916809483,0.509219507,0.044838877,-0.679156103,1.165989068,-1.307801765,-0.299582154,-0.504579245,0.57134735,0.08640779,-0.148171343,-1.870991149,0.909904322,-0.23223047,0.157089246,-0.743833563,-0.92375056,1.526699993,-1.747006503,-1.053435015,1.483993674,0.641142119,-0.331514892,1.207783884,0.472524418,0.251654394,0.236200859,0.417377916,0.456485176,2.228843021,-0.172357652,-0.149747026
-0.628112751,-1.328771334,-0.568573928,0.009533822,-1.210139949,-1.056809178,2.014095512,-0.910130255,-0.286941666,-0.409667118,-0.418995859,0.648053164,1.014599634,-0.33418349,-1.181111639,1.344850744,-0.073979296,1.754252743,-2.279928249,0.238690767,1.860798979,-0.34016441,-0.184968824,0.266245255,-0.640387071,-0.277052489,-0.427272185,-0.598223624,1.194866319,0.426343327,0.291781663,0.708021596,-0.383336378,-1.259734419,0.005372441,2.117779586,0.986756612,-0.526380724,0.026482228,-1.192025637,-0.966897767,0.141454641,-0.49938831,-1.039548371,0.426156087,-0.098980436,-1.667659863,-2.072195427,-0.57788095,-1.587410874,-1.850726581,1.078683428,-0.183192798,-0.279936289,-0.128141997,-1.224710007,0.454303831,-0.068410372,-0.670080064,-0.627344652,-1.297569337,-0.404359249,-0.229120342,-0.361891219,0.018460357,-0.060499169,0.173579293,0.856043761,0.640479445,0.98558958,-0.822638654,-0.496777925,0.543679212,0.573908772,-0.619273759,0.625147202,-0.998394053,0.547330849,-0.063989102,-1.392827882,-0.383855611,2.206940258,0.244999169,2.170929136,-1.441638692,0.751076202,-2.536813101,-0.002755155,0.587934463,0.840546047,-0.822723874,1.007785144,-0.545851577,-0.142163416,-0.435394405,-1.170019394,1.578500094,0.074222723,1.16903708,1.010101377
-0.782152092,-0.595120572,0.035969962,-0.993309327,-0.497436625,-0.425886029,2.026902566,-2.81587128,-0.143165866,1.685372422,0.078295093,0.784268114,0.152309265,-0.689791978,-2.180220965,0.266492413,-0.72821504,-0.776970887,-0.509475963,1.821126501,2.346086029,0.201853027,-0.424680624,-1.188253419,0.388117836,1.884377616,-0.3344258,-2.32756805,0.644764129,0.934294348,-1.579814387,0.078886714,0.411669561,-0.989763117,1.263372182,0.615161857,-1.066980251,0.431242626,-1.04556009,1.717298896,0.832071648,-0.074718419,1.23864079,-1.563800408,-0.756219027,-0.269049553,2.378315649,-1.083316067,-1.696607655,-1.442107216,0.95290257,-0.680412223,-0.242997633,0.751374853,-0.09877776,0.206521846,0.579393915,-0.371668788,-0.063965681,0.190353363,0.833077215,-0.762885637,-2.895029402,0.695293612,0.853512872,0.22570101,0.208573909,-0.552480315,0.549001322,0.879711362,0.071359854,2.510754213,-1.513738529,0.068000143,-1.119167753,0.896407288,-1.640910072,-1.385171508,-0.688027432,0.323418023,-0.544588711,-0.605831245,-0.142153325,-0.259804313,1.379641919,0.68390035,-0.243700413,2.087958149,0.440690456,-0.987021304,0.271835956,0.522425717,-0.705694758,-1.023992928,0.094414393,-0.400747965,1.482971287,0.769511523,-0.638820891,0.416365681
-0.096148762,-0.780308644,1.045250647,-0.353009265,-1.528650963,-1.948046266,1.192692518,0.561301767,0.125086303,-0.482778344,-0.517539805,-1.102282609,-0.387724135,-2.11934839,-0.683846664,-0.254428976,0.604257167,-0.01639175,0.802105597,1.416977847,1.002033526,0.442520464,0.052821769,-0.994247842,0.659830536,1.777947225,0.270472207,1.914159347,-1.516655453,-1.138466137,0.907917276,0.166282673,1.36996283,1.253767808,-1.325925616,-1.071730392,-0.022833494,0.032522873,-0.057243104,-0.204181922,-0.31804502,0.371570112,1.109358838,-0.489679006,2.285388268,1.942754341,1.414034006,0.583051254,1.958029623,-0.276412837,-0.803776221,-0.610769372,-1.065254905,0.108453302,0.344685299,0.202995152,0.027995752,0.198331594,1.88703143,0.554259343,0.888314337,0.149998136,-1.548162034,-1.675543247,1.958952846,-0.526266505,-0.616797402,0.204360216,0.598484175,0.695662165,1.769842436,1.5177101,-0.815225081,0.869641515,-0.322271497,-0.132317305,-1.149929602,-1.767578917,-0.06940339,-0.947244505,0.97242506,-0.296512743,0.351769211,1.279082316,-1.481453639,-0.777652472,0.28082617,0.309030724,1.086231325,0.870144575,0.106394852,0.298715046,0.352276716,-1.438105366,-0.153104877,0.202538846,0.406774387,-0.901175814,-1.295831425,-0.217380377
-0.039753879,-0.856299132,-0.178371335,-1.455568467,-1.155296315,1.051804144,0.817883217,0.308637558,-1.688419228,-0.400824793,-1.154716582,1.220660746,-0.542498805,-1.101525111,0.07719276,-0.586532778,1.444683387,-0.711431712,-1.422011736,-2.159605848,-0.084808544,-0.538422317,-1.390582898,1.148891626,0.587048913,0.015805399,1.319488599,0.675361096,-0.824886044,-1.027111737,0.869985488,0.297742601,0.098949389,1.956657065,-0.755911081,1.356277337,1.595413212,0.042040611,-0.696238271,0.621238483,0.207700068,-0.846897366,-0.661753329,0.422010018,0.849420104,-0.339378465,-0.073607005,0.628481326,-0.186846417,-0.285715616,-0.725719095,-0.86262679,2.512588678,-0.210487386,1.376294025,1.78479108,-0.144327658,0.436181266,0.211661388,-1.594196024,-1.627504792,0.018202529,-0.406741321,1.847684721,-0.260726632,2.024709629,-0.485901084,1.761575916,0.555150843,0.577103137,-0.490470143,0.591529227,1.507852222,-0.238210859,-0.277202189,-0.242792117,1.583625587,0.945863059,1.451634025,0.373119241,0.08758863,0.419988354,1.120248488,-0.26446761,1.265330324,0.352241226,-2.403924633,0.87822045,-1.420448245,0.862072714,0.940529656,0.324244692,0.573077638,1.111447427,-0.498901841,0.742653419,1.14963949,1.791600006,-1.125289328,0.399648584
-0.852889734,0.596415459,-0.71767286,-0.058753989,1.541282656,-0.569546798,-1.544367129,-1.101358615,1.033643246,0.212927688,-0.151236225,-0.517859212,0.544193486,-0.86866094,0.351325815,-0.678431736,-0.845597577,-0.614086467,-0.3842084,-0.01074037,0.180916767,-3.508913709,-0.768191619,-0.412327106,1.425819092,-1.069341885,0.086462419,1.49728941,-1.307364053,0.361335641,-0.781254896,-0.599050289,-0.981889046,-0.983287677,-0.939125565,0.455572276,0.067031443,1.102917829,-0.356535697,-0.027064862,0.224362823,-0.84956768,-0.725244832,1.068334333,-0.565018934,1.164999156,0.646013135,-1.552869085,0.504544009,0.544224899,0.46465172,-0.218664256,-1.003988879,1.33647521,-0.044056049,-0.953362506,0.50111485,-0.687187417,-0.86662898,-0.40390172,-0.72611891,-0.8741902,0.773647966,-0.059097362,1.164124846,-0.857821003,-1.652711852,0.113823302,1.884907761,0.54337901,3.194492579,0.346045207,0.155785168,-2.238437191,0.496583886,0.177281019,-0.45844035,-0.11051034,-0.106974651,-0.140164953,2.12954285,-0.387758341,0.211228832,-0.414347177,0.702064918,0.156335084,-0.197349417,-1.922487888,0.17865636,-0.320075796,-0.057070425,-1.133392004,1.496973002,0.871113713,1.464594172,1.093061816,0.547830895,-1.119771081,1.960004038,-0.882437907
-0.740717217,2.67713865,0.874593346,1.116463028,0.541451534,-1.508065241,0.356372245,1.015776799,-0.81860468,0.924239184,0.611555764,1.917364108,-0.373826284,-1.113198951,-0.311767853,1.507394444,-1.740729866,-2.045295007,0.086942228,-0.412880319,-0.046368935,0.893639694,-0.512643472,-1.875415806,1.965852375,-0.983941967,-1.167400121,1.110945598,-0.393347823,-0.081749333,0.528383602,0.981749345,-0.460111347,-0.287581909,0.758173104,0.894941248,0.568737964,-0.388042427,-0.622004006,2.647428101,-0.028715157,-0.163526788,-0.715846276,0.218207064,0.147715728,-0.032995557,0.406029239,1.706177834,-0.602513329,0.060084062,-0.61712273,0.227015008,-0.641902137,-0.540699563,-1.35914244,0.093096716,0.473226032,1.944553847,0.588013423,-0.47532797,-1.431998512,-1.161144684,-1.241437418,1.834812232,0.241115102,-0.578815861,-0.936771928,-0.825136904,-0.544205757,1.363141787,-0.014101802,-1.438029548,2.081044665,-1.228441017,-0.530751498,1.331514755,0.370026579,-0.46522653,-1.303108887,-0.958380815,-0.854332967,-0.00371184,0.233174281,-0.170339428,-0.089683549,-1.115554797,0.397312871,1.274008705,-0.249814582,-0.191326879,0.091950568,1.084037378,-0.920776668,1.460816219,0.435635709,-0.015300847,1.202591693,-1.159674081,0.57767271,0.420560252
1.462615211,-2.104187441,0.790331584,-0.7788279,1.463100376,0.227468758,-0.675022193,0.607297662,0.9322838,0.600480763,-0.975919619,-0.491995655,0.046698654,-0.073715329,0.79261064,-1.973334534,0.33924797,-0.266502608,-0.853626125,-0.719160606,-0.2682029,-3.425986979,-0.661635935,-0.890574721,0.452433981,-0.786159597,-0.301354435,1.54393608,0.964014238,0.853761514,-0.473072167,0.443722975,-0.349497738,-0.95715497,0.513855889,0.371876506,-0.192748521,0.830655001,-0.586190803,0.378203209,-0.121907129,-0.607383738,0.485915999,-0.223140494,-1.446709713,-1.816781166,0.839357841,-1.231074718,0.257647602,0.072069677,-0.33493734,1.92364322,0.087092323,0.744154465,0.330144908,-0.258141039,0.021292748,1.538222285,1.222338227,1.836204553,0.175739343,-0.8414086,-0.421699264,-1.080230807,0.69974789,-0.581847025,-2.890946067,2.276968968,-0.506075191,-0.612851181,1.668198934,-1.198203047,0.991852564,-0.678556339,-1.269864798,1.731509044,0.881614804,1.014699099,0.341093682,0.670011685,-1.178654137,0.102569922,-0.896812547,-1.356014536,0.343576419,1.173221491,-0.304710165,-0.213872758,-1.278903646,0.000349597,0.793892953,0.769178787,0.574630557,-0.59313122,-0.656383812,0.744610686,0.779484834,-0.146472775,-0.41431199,1.127679057
-0.216487033,0.401270843,-0.559929259,1.498462036,-0.141320387,0.700306466,1.380792489,0.974662945,-1.375492176,0.403284048,0.745566926,0.927057914,-1.080794791,-0.679658273,1.035882525,-0.709205039,-0.270514796,1.599772169,-0.052125994,-0.703113549,-0.92999503,0.311602814,-1.294651014,-0.269879389,0.252654251,1.38527713,0.604445292,-0.683768323,1.145214761,-0.310502089,-1.222975365,-0.268011162,1.508155859,-0.379469549,0.79689448,-0.092511184,-1.073703983,1.553798661,0.11813191,-0.605034357,-1.392383328,-1.269166753,-0.379311783,1.857588752,-0.599088888,1.429820902,-0.139170633,-1.192244813,-0.482661025,-1.27709242,-0.827380221,-0.978048012,-1.943058037,1.503549722,0.258674862,-0.743124064,0.263789168,-0.780902172,-2.6323695,2.803201772,0.143161848,-0.574065151,-1.853320008,-1.37153504,1.549046919,1.56338113,0.660800353,-1.067118245,1.543978602,0.458607751,0.663016287,0.460448749,-1.461077862,-1.28614344,-0.449457577,0.657561238,-1.438425669,-0.15157525,-0.218549487,0.871391441,0.720325092,-1.03753204,1.500192977,-1.140251628,0.999275091,-0.596868632,0.263228847,0.22276298,0.130543541,0.675281906,0.411737945,0.761585212,0.490968904,-1.234368988,0.281291327,-0.602586708,-1.246482352,-0.264683353,0.223224185,0.247234736
0.137067455,0.010352628,1.663539547,-1.356639095,-1.319683787,-1.517584893,0.334824368,0.112897604,1.583431215,0.201660287,-0.403249891,0.009060523,0.170484911,-1.67818127,2.740856691,0.583664812,0.219686173,0.638845319,0.715425607,-0.1044162,-0.684097221,0.56502985,0.427354274,-0.825466454,1.339694782,0.347575495,0.668348936,1.395488646,0.006699858,0.286717284,0.861879058,-0.818249135,-0.029588096,1.041865116,1.353833177,0.430430205,0.512835936,0.090130742,0.776990878,0.595349861,-0.044026026,2.103901103,-0.550492855,1.398421851,-1.333438281,0.796357008,1.528195934,-1.906905919,0.119506439,0.739068657,0.291930824,0.312212977,0.04475361,-1.111181652,2.347626509,-0.548229709,0.477647734,-0.59019734,-2.227126618,-0.932335738,-1.521394986,0.986388882,-0.58116892,-0.439675907,-1.052901534,0.11678945,-0.709781917,0.90207025,0.35376393,-0.607876723,0.856114823,0.021098026,-0.042831926,-1.549261325,-0.006639051,0.331866445,1.295026883,-0.765455584,2.305526271,0.62608987,-1.464725377,-0.869817326,1.474272871,1.160258584,-0.034528575,0.128517963,-1.115420434,1.314805307,-1.120235832,0.847475608,1.407600694,0.052700338,1.013350606,1.854668798,0.279425742,-0.217471001,-0.147263019,-0.719237472,-0.769390247,0.432167962
0.098230469,-0.942997184,2.340694922,-1.333147531,-1.332776273,1.391090796,0.6638099,-1.074880562,0.645680492,1.427269283,-0.060956595,2.687580088,-1.70162251,0.649630046,1.206770229,0.958395094,-0.178822581,-0.266962839,0.44653701,0.872245141,0.547221736,0.983659962,-0.979797664,-0.250556711,-1.022040946,-0.353441905,0.961231899,0.127847323,2.551403407,0.167029054,0.097193694,0.008913767,-0.798239637,-0.182728602,0.381838975,-1.588077487,-0.105423787,0.992073309,-1.143250887,0.123846408,-1.860365671,-1.284318412,0.787014441,-0.322206804,1.697315609,0.415408737,0.564399783,-1.089220961,-0.39599365,-0.723313443,-1.039004899,0.603908826,0.754405344,0.386406374,-0.747615336,0.341524161,-1.885268974,1.401205775,-1.224564707,-1.120927717,0.067612899,0.16241211,-0.069144325,-1.0063994,1.050305429,-1.712108307,-1.424890954,-0.12515293,-1.189532676,1.265398976,-1.14937942,1.574144773,0.897688107,1.134597138,1.967991996,0.088863958,-1.068334288,-0.074552579,-0.619626548,-0.690587108,0.198663529,-0.32763735,-0.718657073,-0.26282731,0.476417667,0.964191697,-1.570267484,-0.30477685,-0.227184562,-1.203027671,-0.118201145,0.148928377,0.547273458,0.097304426,-0.891657107,1.950426676,0.797546114,0.580490731,1.082742567,0.24237386
-0.081206819,1.108081601,0.147618473,-0.733851084,-0.942225951,-0.360452632,0.046243488,1.135960204,-1.306893217,-0.362208626,0.098861903,-1.884035865,-0.796490992,-0.702146657,-0.743376325,0.252807312,-0.136702285,-0.531866737,0.430133457,1.79887612,1.581991601,-1.831386412,0.619065911,-0.201425133,0.074376441,-0.365998202,0.040069362,0.170719671,-0.584781262,-0.888719343,-0.420916675,0.136391976,0.575841257,1.273013144,0.113281857,0.060672291,0.632611432,1.519108168,1.535276656,0.701443721,0.532219326,0.677111831,0.962827007,1.24650335,-0.266967779,1.300503791,0.364825677,0.611052579,1.342211696,0.7710301,0.962782706,-0.471368209,1.371978745,0.684030926,0.176404656,1.163103019,2.646070744,-1.117994839,-0.71758137,2.542000954,0.38421759,0.150072179,-0.110017705,1.198137455,2.464674199,-0.663297614,-0.131974816,-0.352908148,0.778269517,1.265156953,1.618093497,0.781815541,2.274853693,-0.665931943,-0.776502634,1.492493874,0.075613967,-1.429911127,-0.361943181,0.312837767,-0.595156514,-1.042039002,-0.169134651,-1.045891342,0.559334561,-2.040942693,0.186955326,0.515370922,-0.173584043,1.098806188,-1.414997534,-0.669438516,-0.334319604,0.728162125,0.229010336,2.080595728,-0.926466767,-1.373261614,1.903199594,-1.365299396
